,reward,stars,review_count,p_with,p_without,price_rating,N_receivers,trans_reward,effective_price
82,0,3.5,84,0.0036845983787767134,5.887930045352158e-05,3.692166666666667,1357,0.0,0.32695833333333324
83,0,4.0,30,0.00209570380719525,1.7381604820901456e-05,3.70995,2863,0.0,0.3225125
84,0,3.0,161,0.0038393384524512703,9.194927135901784e-05,3.794041208791208,10158,0.0,0.30148969780219803
85,0,3.0,62,0.006765899864682003,3.09867777152164e-05,3.031692307692308,2956,0.0,0.49207692307692297
86,0,5.0,26,0.01282051282051282,1.7346119182922367e-05,3.8709,156,0.0,0.28227500000000005
87,0,4.0,425,0.0036115123902655854,0.0002729142888595164,4.0532790697674415,17998,0.0,0.23668023255813964
88,0,4.0,60,0.013986013986013986,3.847520499362896e-05,3.6287976190476186,572,0.0,0.34280059523809536
89,0,3.5,75,0.003347680535628886,5.0603847402965225e-05,3.6795810810810807,2091,0.0,0.3301047297297298
90,0,3.5,11,0.0038910505836575885,4.528052416734777e-06,3.863,1028,0.0,0.28425
91,0,4.5,379,0.00641025641025641,0.0002597223620953764,3.897372832369942,5460,0.0,0.27565679190751446
92,0,2.0,9,0.0035587188612099642,4.526460556799913e-06,1.8846,562,0.0,0.77885
93,0,4.5,8,0.002129925452609159,3.7731235879084967e-06,4.5813125,939,0.0,0.10467187499999997
94,0,3.0,55,0.0008340283569641367,3.784137651791222e-05,2.954534482758621,4796,0.0,0.5113663793103448
95,0,3.0,26,0.0022900763358778627,1.660639300840661e-05,3.352958333333333,1310,0.0,0.41176041666666674
96,0,4.0,7,0.02,3.01658897693139e-06,3.25125,100,0.0,0.43718749999999995
97,0,3.5,268,0.006367012809823392,0.000139385242530322,3.8721171875,13193,0.0,0.28197070312500006
98,0,3.0,35,0.0040404040404040395,2.2639612832434408e-05,2.9273970588235287,990,0.0,0.5181507352941178
99,0,4.5,12,0.011299435028248588,5.28004211965028e-06,3.5263571428571434,354,0.0,0.36841071428571415
100,0,3.0,7,0.0037105751391465678,3.0175880117263468e-06,1.817,539,0.0,0.79575
101,0,4.0,29,0.010676156583629894,1.8856254996907572e-05,3.789590909090909,281,0.0,0.3026022727272728
102,1,1.5,41,0.0062761506276150635,2.5657569548992748e-05,2.9335714285714287,956,0.1,0.5166071428571428
103,0,5.0,45,0.005917159763313609,3.0178999188939397e-05,3.9596749999999994,676,0.0,0.26008125000000015
104,1,5.0,36,0.007782101167315175,2.4889806040529652e-05,4.691324074074074,257,0.1,0.07716898148148155
105,0,5.0,32,0.012893982808022923,1.6598725067017348e-05,4.1380138888888895,698,0.0,0.2154965277777776
106,0,3.0,131,0.013853904282115869,8.153940353926311e-05,3.646289682539682,1588,0.0,0.3384275793650795
107,1,5.0,215,0.0025906735751295338,0.00015357206350167,4.361688380281688,4246,0.1,0.15957790492957802
108,0,1.5,23,0.010822510822510822,1.2824004121785796e-05,2.70025,462,0.0,0.5749375
109,0,4.0,45,0.0033500837520938024,3.168606054753513e-05,3.996925,597,0.0,0.25076875
110,0,4.5,9,0.00881057268722467,1.5089556517933938e-06,4.565625000000002,681,0.0,0.1085937499999996
111,0,1.5,20,0.002870813397129186,1.2074961360123647e-05,2.075366666666667,1045,0.0,0.7311583333333332
112,0,2.5,11,0.003129890453834116,6.035631349672794e-06,2.8621250000000007,639,0.0,0.5344687499999998
113,0,4.5,67,0.011082693947144073,3.0217071890191163e-05,3.4593467741935484,2346,0.0,0.3851633064516129
114,0,3.0,41,0.00554089709762533,1.4368783138006113e-05,3.507618421052632,3790,0.0,0.37309539473684195
115,0,4.0,51,0.0012674271229404306,3.623946130040777e-05,3.7224600000000008,1578,0.0,0.3193849999999998
116,0,5.0,4,0.003389830508474576,7.544260289050787e-07,6.7162500000000005,590,0.0,-0.4290625000000001
117,0,4.5,391,0.005559337417744497,0.00025886538013356243,4.271927027027027,8814,0.0,0.18201824324324334
118,0,4.5,34,0.0012004801920768304,2.340620717513506e-05,4.363777777777779,1666,0.0,0.15905555555555528
119,0,4.0,318,0.007399414213041467,0.00016753901183967737,3.7218915441176463,12974,0.0,0.3195271139705884
120,0,4.5,178,0.006923076923076922,0.00012013591225091631,4.33047159090909,2600,0.0,0.16738210227272754
121,0,4.0,15,0.012422360248447204,9.804365205062068e-06,4.535583333333333,161,0.0,0.11610416666666667
122,0,3.5,5,0.004149377593360996,1.5087291295613596e-06,2.7216666666666662,482,0.0,0.5695833333333334
123,0,4.5,133,0.001885014137606032,9.811024572843083e-05,3.7497438271604944,1061,0.0,0.3125640432098764
124,0,4.0,54,0.03283582089552239,1.5093246074246696e-05,4.764074074074074,1005,0.0,0.058981481481481524
125,0,4.0,122,0.0073235685752330235,7.48244459778837e-05,4.111905172413794,3004,0.0,0.2220237068965516
126,0,3.5,380,0.009171507184347295,0.0002417474322860895,3.8379291443850296,6542,0.0,0.2905177139037426
127,0,3.0,14,0.008849557522123894,7.542831971349307e-06,3.3706875,339,0.0,0.40732812500000004
128,0,3.0,51,0.0049382716049382715,3.6207395964082256e-05,3.5326562500000005,405,0.0,0.3668359374999999
129,1,5.0,23,0.0022883295194508014,1.4341895696676456e-05,4.537617647058823,1311,0.1,0.11559558823529414
130,0,4.5,34,0.01511627906976744,1.509159466089564e-05,3.9301447368421067,860,0.0,0.2674638157894733
131,0,2.0,6,0.003278688524590164,2.2633122367484954e-06,2.1790000000000003,610,0.0,0.7052499999999999
132,0,2.5,33,0.0030303030303030303,2.263397616340524e-05,2.9862631578947365,660,0.0,0.5034342105263159
133,0,4.5,56,0.008771929824561403,2.869737335962416e-05,4.2032250000000015,1938,0.0,0.19919374999999961
134,0,3.0,81,0.0036630036630036634,5.289521985898134e-05,3.2791976744186044,2730,0.0,0.4302005813953489
135,0,4.0,58,0.003617571059431525,3.7759616241468216e-05,3.812145161290322,1935,0.0,0.2969637096774195
136,0,4.0,40,0.01160541586073501,2.4894687926227233e-05,4.1464605263157885,517,0.0,0.21338486842105286
137,0,3.5,37,0.011869436201780416,2.112526755528596e-05,4.035276315789473,674,0.0,0.24118092105263167
138,0,4.0,9,0.004301075268817204,4.526129344706993e-06,5.380714285714285,465,0.0,-0.09517857142857133
139,0,4.5,79,0.003188097768331562,4.9911633721207235e-05,4.249444444444444,3764,0.0,0.1876388888888889
140,0,5.0,3,0.00185356811862836,0.0,1.649,1079,0.0,0.83775
141,0,3.5,50,0.0015860428231562252,3.5475982005374236e-05,3.8414732142857164,1261,0.0,0.2896316964285709
142,0,3.5,54,0.0008445945945945946,3.8527406961977984e-05,4.8057500000000015,2368,0.0,0.04856249999999962
143,0,3.0,93,0.005813953488372093,6.042127221520244e-05,3.886303921568628,2064,0.0,0.278424019607843
144,0,3.5,34,0.012633624878522836,1.5093519446490454e-05,4.171100000000001,1029,0.0,0.20722499999999977
145,1,5.0,117,0.008130081300813009,7.851278663772766e-05,4.428139705882354,1476,0.1,0.14296507352941146
146,0,4.5,37,0.004323656578134651,2.189535229621845e-05,5.1112875,1619,0.0,-0.027821875000000107
147,0,4.5,46,0.013157894736842105,2.9419641004944756e-05,4.821862068965516,456,0.0,0.04453448275862093
148,0,3.5,28,0.0023696682464454982,1.8115463435069276e-05,3.586725,1266,0.0,0.35331875
149,0,2.5,5,0.0234375,7.541631692349693e-07,3.3770625,128,0.0,0.405734375
150,0,3.5,86,0.004144004144004143,5.218417231364956e-05,3.684029166666667,3861,0.0,0.3289927083333333
151,1,5.0,46,0.005940594059405941,3.168386144798265e-05,4.270007352941176,505,0.1,0.1824981617647059
152,0,2.5,37,0.0006404098623118794,2.569959591164781e-05,2.8651428571428568,3123,0.0,0.5337142857142858
153,0,4.0,14,0.024590163934426233,7.541597566778961e-06,4.026321428571428,122,0.0,0.2434196428571429
154,0,4.5,56,0.010141987829614604,3.771854122787431e-05,4.106796296296296,493,0.0,0.22330092592592599
155,0,4.0,30,0.002349256068911512,1.5125503868347614e-05,4.890125,3831,0.0,0.02746874999999993
156,0,4.0,51,0.02386634844868735,3.0173148613317518e-05,4.5056964285714285,419,0.0,0.12357589285714288
157,0,3.5,32,0.0014189428875487759,2.040381415299233e-05,3.0093888888888887,2819,0.0,0.49765277777777783
158,0,3.0,4,0.0017497812773403325,7.547409049947244e-07,5.322625,1143,0.0,-0.0806562500000001
159,0,4.5,23,0.015625,1.5083263384699387e-05,4.0363333333333316,128,0.0,0.2409166666666671
160,0,4.5,106,0.01721439749608764,6.264987851207292e-05,4.420738095238097,1278,0.0,0.14481547619047586
161,1,2.0,21,0.006535947712418301,1.2071016809645344e-05,3.935375,612,0.1,0.26615625
162,0,4.5,16,0.002555366269165247,9.05710276868084e-06,3.7684444444444436,1174,0.0,0.3078888888888891
163,0,2.0,10,0.0015105740181268882,5.283908159637433e-06,2.219375,1324,0.0,0.69515625
164,0,3.5,54,0.0038637161924833154,3.173993806177801e-05,4.356319999999999,2847,0.0,0.16092000000000017
165,0,4.0,26,0.006060606060606061,1.734839576367261e-05,4.406388888888889,330,0.0,0.14840277777777766
166,0,4.5,18,0.00954653937947494,9.806273299328197e-06,4.171899999999999,419,0.0,0.20702500000000024
167,0,3.0,184,0.0041672867986307476,0.00011672131346342454,3.915372282608698,6719,0.0,0.27115692934782554
168,0,4.0,56,0.004081632653061225,3.399687682024945e-05,4.407863095238094,2450,0.0,0.14803422619047657
169,0,4.5,333,0.028836849235533188,0.00013853833726741835,4.4501880841121455,5167,0.0,0.13745297897196362
170,0,3.5,100,0.0046799724707501725,4.9285885432305465e-05,3.3202500000000006,7265,0.0,0.41993749999999985
171,0,3.5,43,0.009871668311944718,2.4149339515564248e-05,4.2151250000000005,1013,0.0,0.1962187499999999
172,1,5.0,13,0.005494505494505495,7.542974209816879e-06,3.655571428571428,364,0.1,0.33610714285714305
173,0,3.0,77,0.0021953896816684962,5.436920769716956e-05,3.3657976190476204,1822,0.0,0.4085505952380949
174,0,4.0,470,0.012321275614416552,0.00021435262456099668,3.99029094827586,15177,0.0,0.252427262931035
175,0,2.0,10,0.0012300123001230013,5.285112969289719e-06,4.616964285714286,1626,0.0,0.09575892857142843
176,0,3.0,9,0.00823045267489712,4.525371495288334e-06,2.5536,243,0.0,0.6116
177,0,4.0,42,0.0045662100456621,2.9419241541779468e-05,4.0895370370370365,438,0.0,0.22761574074074087
178,0,5.0,32,0.010121457489878544,1.9613656234464664e-05,4.318868421052632,494,0.0,0.170282894736842
179,0,3.0,21,0.017857142857142856,1.3574773244725258e-05,3.293859375,112,0.0,0.42653515625000005
180,0,2.0,20,0.011363636363636364,1.2821238003657824e-05,2.864410714285714,176,0.0,0.5338973214285715
181,1,3.5,92,0.009438909281594129,5.512787401241811e-05,3.556875,1907,0.1,0.36078125000000005
182,0,4.5,15,0.011904761904761904,9.050231044856717e-06,4.1258888888888885,168,0.0,0.21852777777777788
183,0,5.0,9,0.045454545454545456,4.524692377476986e-06,4.1297500000000005,44,0.0,0.21756249999999988
184,0,3.5,26,0.011571841851494695,9.810846872302015e-06,4.940894736842107,1037,0.0,0.01477631578947336
185,0,4.5,10,0.022099447513812157,3.7709665741522864e-06,4.285541666666666,181,0.0,0.17861458333333347
186,0,3.0,3,0.016528925619834708,0.0,5.24575,121,0.0,-0.061437500000000034
187,0,3.5,14,0.0013605442176870747,8.3041994336536e-06,3.308464285714286,1470,0.0,0.42288392857142854
188,0,3.5,48,0.002569373072970195,2.7983473112042046e-05,4.191880434782608,3892,0.0,0.2020298913043479
189,0,4.0,117,0.011440305074801994,5.8214610808865565e-05,3.9130212765957455,3409,0.0,0.2717446808510636
190,1,4.5,13,0.005366726296958855,4.528359986505487e-06,5.96046875,1118,0.1,-0.2401171875000001
191,0,4.5,21,0.0049504950495049506,1.3577763244542304e-05,4.641575,404,0.0,0.08960625000000011
192,0,4.0,10,0.00303951367781155,4.527912315468707e-06,3.9635,987,0.0,0.25912500000000005
193,0,5.0,16,0.011627906976744186,9.805082502226884e-06,4.220999999999999,258,0.0,0.1947500000000002
194,0,5.0,9,0.007766990291262136,3.0175333776910736e-06,4.571000000000001,515,0.0,0.10724999999999985
195,0,3.5,13,0.007707129094412331,6.035084966452471e-06,3.86659375,519,0.0,0.28335156250000004
196,0,4.0,51,0.00650074294205052,1.135746719395601e-05,3.782187500000001,5384,0.0,0.30445312499999977
197,0,4.0,395,0.007944532717030191,0.00021642135103314524,4.143693349753694,13846,0.0,0.21407666256157643
198,0,3.5,129,0.0013537295248409367,8.948111569301606e-05,4.041153846153846,7387,0.0,0.23971153846153848
199,0,3.5,52,0.007619047619047619,3.3206269041719906e-05,3.6101538461538465,1050,0.0,0.3474615384615384
200,0,3.0,7,0.002242152466367713,1.5102124340320333e-06,2.8266249999999995,1784,0.0,0.5433437500000001
201,0,4.0,72,0.002722014290575025,4.7613217429158336e-05,4.226520000000002,2939,0.0,0.1933699999999996
202,0,4.5,13,0.0006946856547412296,7.557310866959587e-06,3.98205,2879,0.0,0.2544875
203,0,3.0,18,0.01098901098901099,1.1312908254576637e-05,4.7664,182,0.0,0.05840000000000001
204,0,5.0,33,0.0015267175572519086,2.1901073605732338e-05,4.51125,1965,0.0,0.1221874999999999
205,0,4.0,66,0.0036122817579771218,4.454712935278306e-05,4.522044642857144,1661,0.0,0.11948883928571408
206,0,2.5,21,0.011070110701107009,1.0561581943919507e-05,3.4406538461538454,542,0.0,0.38983653846153865
207,0,3.5,117,0.001402524544179523,8.605884462226584e-05,3.6879342105263166,1426,0.0,0.32801644736842084
208,0,3.0,47,0.002807017543859649,2.8717151923557965e-05,3.4353942307692296,2850,0.0,0.3911514423076926
209,0,4.0,12,0.03125,6.787140931964945e-06,4.3447000000000005,64,0.0,0.1638249999999999
210,0,3.0,22,0.009554140127388536,1.1316714863297855e-05,3.2761875000000003,628,0.0,0.43095312499999994
211,0,4.0,40,0.006505576208178439,1.888290258914807e-05,3.777617647058823,2152,0.0,0.3055955882352942
212,0,4.5,23,0.0015756302521008404,1.4348318263823282e-05,4.010875,1904,0.0,0.2472812499999999
213,0,4.0,46,0.0018552875695732839,2.9481421790701563e-05,2.9227000000000003,3234,0.0,0.5193249999999999
214,0,5.0,15,0.0392156862745098,9.049432525168733e-06,3.621428571428571,51,0.0,0.34464285714285725
215,0,3.0,22,0.010676156583629894,1.3576503597773453e-05,3.8913181818181823,281,0.0,0.2771704545454544
216,0,4.0,229,0.01599687865782286,0.00011052442324797971,4.4095281690140835,5126,0.0,0.14761795774647912
217,0,4.5,31,0.004863813229571985,1.8866885069728236e-05,3.792808823529412,1028,0.0,0.30179779411764696
218,0,4.5,516,0.008671988388969522,0.0002125462345817344,4.065517730496455,27560,0.0,0.2336205673758862
219,0,4.5,9,0.003846153846153847,4.526317139427919e-06,4.201892857142857,520,0.0,0.19952678571428573
220,0,4.5,43,0.0013183915622940012,3.019816032807281e-05,4.122508620689656,1517,0.0,0.219372844827586
221,0,3.0,15,0.002620741295394983,5.289286173050332e-06,5.0082499999999985,2671,0.0,-0.002062499999999634
222,0,3.5,7,0.0024906600249066,3.0181891167118635e-06,2.5771,803,0.0,0.605725
223,0,3.5,126,0.019784172661870502,6.118393173988218e-05,4.083985507246377,2224,0.0,0.22900362318840584
224,1,4.0,67,0.0012307692307692306,4.832099637894533e-05,3.990215277777778,1625,0.1,0.25244618055555545
225,0,4.0,25,0.004796163069544364,1.6595206700842734e-05,4.24005,417,0.0,0.18998749999999998
226,0,3.5,10,0.004405286343612335,3.7730353239113092e-06,4.904791666666666,908,0.0,0.023802083333333446
227,0,3.5,209,0.0025527964724994198,0.00014904009102793784,3.63193661971831,4309,0.0,0.3420158450704225
228,0,4.0,76,0.009259259259259259,4.755416834930424e-05,4.274364583333335,1296,0.0,0.1814088541666663
229,0,4.0,59,0.01440329218106996,3.847270889360787e-05,4.107524999999999,486,0.0,0.22311875000000025
230,0,3.5,71,0.0005182421227197347,4.937510112400519e-05,3.5531964285714284,9648,0.0,0.3617008928571429
231,0,4.5,268,0.0146735990756788,0.00010626621508585551,4.167507874015748,8655,0.0,0.20812303149606293
232,1,2.0,41,0.010628875110717449,2.1132522045748888e-05,3.4089722222222227,1129,0.1,0.3977569444444443
233,0,3.0,6,0.004087193460490463,1.5090159933060048e-06,2.76225,734,0.0,0.5594375
234,0,4.5,44,0.003810431055013098,2.0425114721061015e-05,4.290391304347827,4199,0.0,0.17740217391304336
235,0,4.0,25,0.01085383502170767,6.793893648388827e-06,3.523375,1382,0.0,0.36915624999999996
236,0,4.0,178,0.010437486120364202,9.83657662920192e-05,4.312234782608696,4503,0.0,0.17194130434782595
237,0,5.0,9,0.002171889543903196,7.559276063249976e-07,3.852875,3223,0.0,0.28678125
238,0,4.0,311,0.011103853690398431,0.00021012230176132372,4.016566287878788,3062,0.0,0.2458584280303029
239,0,4.0,38,0.01226158038147139,2.112622390628407e-05,3.8358289473684217,734,0.0,0.29104276315789457
240,0,2.5,17,0.0007426661715558856,1.0578748201612804e-05,3.2409772727272728,2693,0.0,0.4397556818181818
241,0,4.5,8,0.034782608695652174,2.262467326201031e-06,3.3710000000000004,115,0.0,0.4072499999999999
242,0,2.5,122,0.0020632737276478678,8.69109797285808e-05,3.2734824561403517,2908,0.0,0.43162938596491207
243,0,4.5,16,0.007692307692307694,9.805097292963486e-06,4.886575,260,0.0,0.028356250000000083
244,0,3.5,21,0.0009411764705882351,1.3595412605666569e-05,3.1825384615384613,2125,0.0,0.45436538461538467
245,0,4.0,167,0.010451661067562524,0.00010351951229464222,4.372711111111111,2679,0.0,0.1568222222222222
246,0,5.0,18,0.00706713780918728,1.131377006497121e-05,4.7741388888888885,283,0.0,0.05646527777777788
247,0,5.0,4,0.014285714285714284,7.541699944417672e-07,4.631166666666667,140,0.0,0.09220833333333323
248,0,4.0,62,0.007951070336391438,3.6241020909559024e-05,4.038614285714283,1635,0.0,0.24034642857142918
249,0,4.0,125,0.0196319018404908,5.817221392869447e-05,3.7896066176470575,2445,0.0,0.3025983455882356
250,0,4.5,9,0.004720692368214005,1.5096276503400438e-06,4.87405,1271,0.0,0.03148749999999989
251,0,4.0,9,0.0010204081632653062,3.778829636000457e-06,4.641083333333333,2940,0.0,0.08972916666666686
252,0,4.0,145,0.0037780870948498713,9.462012668499522e-05,4.254614457831324,5029,0.0,0.18634638554216898
253,0,3.0,69,0.0014742739200943535,4.396210769503638e-05,3.6938125,6783,0.0,0.326546875
254,0,3.0,12,0.012048192771084338,6.787663045322735e-06,3.3489375,166,0.0,0.412765625
255,0,4.5,145,0.007639569049951028,7.872847457524474e-05,4.574016949152541,5105,0.0,0.10649576271186478
256,0,4.0,49,0.004668534080298786,3.2452095424254544e-05,3.715510869565217,1071,0.0,0.3211222826086958
257,0,4.5,131,0.0037174721189591076,8.921793673692201e-05,4.073270114942528,3497,0.0,0.23168247126436792
258,0,3.5,279,0.016794625719769675,0.00015734534201052548,4.2469392265193395,4168,0.0,0.18826519337016512
259,0,2.5,27,0.007422068283028205,8.307655126578453e-06,3.36595,2021,0.0,0.40851249999999995
260,0,4.0,126,0.007471763683753258,6.210493310086902e-05,4.529363013698629,5755,0.0,0.11765924657534277
